;;;;;;;;;;
;;;;;;;;;;
Name der Klinik,Sternbewertung,Datum der Bewertung,Likes,Textuelle Bewertung
Augenklinik Dr. Hoffmann, 1 Stern ,vor 5 Monaten,0,"Ich habe an der Klinik nichts auszusetzen, jedoch sind die Wartezeiten einfach zu lange. Selbst für eine Routine Nachuntersuchung sollte man 3-4 Stunden einplanen."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 7 Monaten,0,"Ich war wirklich positiv überrascht! Nachdem ich gestern bei der offenen Sprechstunde eines anderen Augenarztes sehr enttäuscht wurde, und die älteren Rezensionen bei dieser Augenklinik hier auch nichts allzu gutes versprachen, bin ich mit gemischten Gefühlen heute morgen hingefahren.

Ich war gegen 07:25 da (07:30 beginnt die offene Sprechstunde) und da war auch bereits „Einlass“ seit ein paar Minuten. Es lief alles sehr gut organisiert ab, man durchlief quasi mehrere Stationen bis man dann am Ende bei der Ärztin landete - und alle Mitarbeiterinnen mit denen ich währenddessen Kontakt hatte waren super nett und hilfsbereit.
Insgesamt habe ich am Ende knapp 45 Minuten gewartet, was bei so einer offenen Sprechstunde noch total im Rahmen ist m.M.n. Die Ärztin selbst war auch total freundlich und wirkte kompetent. Ich wurde in Ruhe untersucht und mir wurde alles erklärt, man hatte absolut nicht das Gefühl einer Abfertigung (obwohl ich ja keinen Termin hatte).

Letztendlich war ich dann nach ca. 1 Stunde wieder draußen, habe mich gut beraten und untersucht gefühlt (ich war mindestens 15 Minuten bei der Ärztin drin würde ich schätzen - das ist heutzutage ja schon wirklich viel Zeit, die sich genommen wird!) - also alles besser als gedacht!"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,Meine Behandlung verlief ohne Komplikationen. Ich habe mich bereits während der Voruntersuchung sehr gut aufgehoben gefühlt! Während meiner OP war immer ein Pfleger/Arzt an meiner Seite.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 6 Monaten,0,Meine Mutter musste an beiden Augen am grauen Star operiert werden und es hat alles bestens geklappt. Sie hat wieder mehr Lebensqualität gewonnen.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 7 Monaten,1,"Ich bin sehr zufrieden. Ich war bereits zwei mal in Behandlung (verschiedene Befunde).
Alles sehr angenehm, kompetent und freundlich.

So wünscht man sich das!"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 7 Monaten,0,"Sehr zu empfehlen!
Ich hab mich zu jeder Zeit gut aufgehoben gefühlt und wurde über Behandlungen bestens aufgeklärt."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 5 Monaten,0,"Sehr nett und klar erklärt.
Ich bin zufrieden. Muss 5 Sterne geben."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,0,"Ich kann hier durchweg nur positiv berichten.
Sehr nettes Ärzteteam, nette Arzthelferinnen, schnelle Terminvergabe, gute Betreuung.
Keine Vorabdiagnosen ohne genügend Befunde. Ohne die Vorbehandlung hätte die Behandlung im KH sicherlich noch länger gedauert.
Das einige was es zu „bemängeln“ gäbe sind die eigentlich nicht vorhandenen Parkplätze. Aber sonst alles Top! Weiterzuempfehlen!"
Augenklinik Dr. Hoffmann, 1 Stern ,vor 8 Monaten,0,"Die Dame am Telefon sollte man eventuell zum Kacheln zählen ins Badezimmer schicken. Sie ist extrem unhöflich und respektlos.
Liebe Frau denken sie über einen Job Wechsel nach, es ist nie zu spät."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,1,"Ich habe mich sehr aufgehoben gefühlt, und wurde absolut kompetent und freundlich beraten.

Wird stets weiter empfohlen 🍾"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,1,"Ich bin vor einigen Jahren mit einer Netzhautablösung in die augenklinik gegangen, es wurde sehr schnell und absolut professionell operiert.
Seit dem bin ich zu der regelmäßigen Kontrolle und Behandlung dort! Nach wie vor immer zufrieden!"
Augenklinik Dr. Hoffmann, 1 Stern ,vor 5 Monaten,0,Es ist zur Zeit von corona verständlich das man nicht die ganze zeit zu 2 im wartezimmer platz nehmen darf.. das man hier aber seit fast 4 stunden vor der Tür in einem Zelt sitzt wo die heizstrahler nicht gehen ist eine absolute Frechheit! Und man dann noch raus geschmissen wird Weil man sich mal 10 Minuten aufwärmt
Augenklinik Dr. Hoffmann, 1 Stern ,vor 6 Monaten,0,Die Informationen auf der Website sind falsch. Ich bin um 9:00 Uhr wegen eines Notfalls hingefahren und wurde von einer sehr unfreundlichen Sprechstundenhilfe angewiesen. Ohne einen Termin gehe garnichts. Auch nicht bei Notfällen.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,"Freundliches Team! Die offene Sprechstunde ist eine tolle Sache. Man kommt zwar nicht sofort dran, aber das Warten lohnt sich."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 7 Monaten,0,"Nette Mitarbeiter und Ärzte.
Augen OP super geklappt und zuvor gute Aufklärung über den Verlauf der OP."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,1,Super nette und freundliche Arzthelferinnen und kompetente Ärzte. Ich fühlte mich sehr wohl und gut aufgehoben :)
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,Tolle Augenklinik mit kompetenten und freundlichem Personal. Ich habe mich dort sehr wohl gefühlt und kann diese Augenklinik absolut jedem empfehlen.
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 8 Monaten,0,"Sehr ordentlich organisiert, sehr freundlich und man wird über alles vernünftig aufgeklärt."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 7 Monaten,0,"Hervorragende Organisation und sehr freundliche, kompetente Mitarbeiter"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,1,"Sehr gute Erfahrungen, fühle mich dort sehr gut aufgehoben und komme gerne immer wieder!!!"
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 9 Monaten,0,"Ich gehe mit meinen meinen beiden Kindern regelmäßig in die Augenklinik, wir sind sehr zufrieden. Wir werden immer nett behandelt."
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 9 Monaten,0,"War heute mit meiner Frau da und war total beeindruckt von der Freundlichkeit und der Umsicht der Assistentinnen, trotz der vielen Patienten im Haus und in der langen Schlange vor dem Haus. Unverständlich daß es immer noch Unverbesserliche gibt die sich beschweren."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,0,"Sehr gut Klinik mit einem tollen Team! Auf jeden Fall, immer hin."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,1,"Eine Augenklinik mit modernster Ausstattung, freundlichem Personal und familiärer Atmosphäre."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,0,"Nettes und freundliches Personal, vor allem in der Sehschule.Meine Tochter fühlte sich super aufgehoben und ich als Mutter auch."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,"Wunderbare Klinik, jeder ist sehr freundlich, sehr beliebt!"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,Super Beratung. Habe mich sehr wohl gefühlt!!!
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,0,"Ich hatte einen kleinen Eingriff auf dem Augenlid, wovor ich ziemliche Angst hatte. Es wurde schnell und kompetent entfernt,  das gesamte Personal war sehr nett und ich habe mich sehr gut aufgehoben gefühlt. Keine Komplikationen im Anschluss.  Kann ich nur weiter empfehlen."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,Nette und kompetente Angestellte! Sehr zu empfehlen
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,0,Sehr netter Kontak und kompetente Beratung.
Augenklinik Dr. Hoffmann, 1 Stern ,vor 6 Monaten,0,Schlechteste Klinik die ich je gesehen habe
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,1,Mein Sohn und ich können uns nicht beschweren. Am Empfang war eine sehr nette Dame. Auch beim ersten Sehtest war eine sehr freundliche und kinderliebe Frau. Und auch die Ärztin hat uns super aufgeklärt und hat alles kindgerecht mit meinem Sohn gemacht. Wir hatten einen Termin und insgesamt waren wir 50 Minuten dort (inklusive 1. Sehtest und Behandlung mit 2. Sehtest). Wir kommen wieder und fühlen uns gut aufgehoben.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 10 Monaten,0,Super kompetent! Super schnell und auch noch nett!!
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 8 Monaten,1,Die offene Sprechstunde ist wirklich ein gutes Angebot
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,0,"Ich war heute morgen da , sehr nett Wartezeit normal 1,5 Std kann man ohne Termin hin gehen. Alles gut kann nur weiter empfehlen."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,0,"Sehr freundliches Personal.
Dafür das wir keinen Termin hatten waren wir nach 30 min wieder draußen!!
Der Arzt war sehr freundlich und erklärte alles auch sehr Kind gerecht!!!!
Vielen Dank"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Jahren,1,"Sehr freundliches und vorallem kompetentes Personal.
Ich musste nicht lange warten und das Wartezimmer und die Ausstattung der Klinik waren super. Ich fühle mich hier sehr gut aufgehoben und kann die Augenklinik wärmstens empfehlen.
Vielen Dank an das ganze Team"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Jahren,5,"Ich hatte vor 4 Wochen eine OP unter Vollnarkose und einen Aufenthalt von 4 Tagen in der Klinik. Die Klinik kann ich nur weiterempfehlen. Alle Ärzte sind sehr kompetent, freundlich und nehmen sich Zeit. Auch die Schwestern sind sehr freundlich und haben immer ein offenes Ohr. Das Zimmer war sehr schön und die Verpflegung war hervorragend. Hier fühlt man sich als Mensch und nicht als eine Nummer. Ich kann diese negativen Bewertungen nicht nachvollziehen. Vielen Dank an das ganze Team."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,0,Sehr kompetentes Team. War mit einem Kleinkind als Notfall da und wurden umgehend versorgt. Mit ganz viel Geduld und Mühe.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,2,"Frisch renovierte Zimmer, top Personal, sehr freundlich zu meinem Sohn. Ihm wurden zum ersten mal die Augen getropft und das erste mal auch die Augen untersucht. Es hat alles etwas länger gedauert, mit erklären was gemacht wird und so. Einfach ist das auch nicht die Zahlen und Ziffern zu erkennen, vor allem beim ersten Mal. Ich war sehr froh das sich Zeit genommmen wurde, beim ersten Mal Augenarzt finde ich das sehr wichtig."
Augenklinik Dr. Hoffmann, 1 Stern ,vor 2 Jahren,8,"Selten so unfreundliche und inkompetente Telefonistinnen bzw. Sprechstundenhilfen? am Telefon gehabt. Wir würden gerne auch keinen Stern geben, aber....Wissen eigentlich die Chefs, wen sie da auf die Patienten loslassen? Beschwerden hatten wir darüber schon genug."
Augenklinik Dr. Hoffmann, 4 Sterne ,vor einem Jahr,0,"Nach 2 Augen OP's und mehrfachen Aufenthalten gebe ich für das Ergebnis der OP 5 Sterne, das Personal auf der Station war sehr umsichtig und das Zimmer und Essen haben auch 5 Sterne verdient.
Leider waren weder ein Radio noch ein Fernseher auf dem Zimmer und W-lan  ging auch nicht. Ausserdem gibt es keinen öffentlichen Fahrstuhl....Darum gebe ich 3Sterne."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,0,Ich war ohne Termin zur offenen Sprechstunde da. Sehr nettes Personal und schnelle Behandlung. Nach 90 Minuten war ich wieder draußen.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Jahren,1,"Sehr nettes Personal!!! Ich kam sofort dran mit meinem 1,5 Jahre alten Sohn! Dennoch muss ich sagen, Wer denkt, dass man bei einem Facharzt keine Wartezeiten hat ist völlig fern der Realität!!! Wir waren auch schon in Hi und da habe ich 3h mit meinem Sohn gewartet!!! Das ist normal! Die Ärztin und das Personal in BS hier, haben sich super bemüht und waren stets freundlich! Sehr kompetentes Team!"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einem Jahr,5,"Wir haben heute unsere letzte Nacht in der Augenklinik und haben noch nie erlebt, dass sich so toll gekümmert würde. Meine 6 jährige Tochter hatte eine Schieloperation bei Dr. Weigmann.
Ausnahmslos alle hier sind lieb und nett. Keine strahlt Stress Unverständnis oder Zeitdruck aus.
Vor den Mädels an der Anmeldung ziehe ich meinen Hut! Absolute Hochachtung für das was sie dort Leisten und auch von Patienten Ertragen müssen. Natürlich sind die Wartezeiten abartig lang für alle die ohne Termin kommen, es ist nunmal  auch eine Notfallklinik. Aber mit Termin und gerade auch für Kinder werden die Wartezeiten wirklich sehr kurz gehalten. Zum Thema Parkplätze- parallel zur Wolfenbütteler Straße, also auf der Rückseite zur Klinik, befindet sich u.a. ein Tennisplatz - dort kann man kostenlos parken, oder auch ca 100m weiter Richtung Innenstadt befinden sich die ersten Parkplätze ohne Parkscheibe. Wenn man also zeitig genug los fährt, findet man einen Parkplatz zwar etwas mühsam aber es gibt sie.
Die Zimmer sind alle super modern! Die Badezimmer wie im Urlaub. Ein fehlender Fernseher im Zimmer ist zu verschmerzen, wenn man berücksichtigt das für stationäre Geschichten Fernsehen eh suboptimal für die Augen ist. Ein Fernseher mit den öffentlich rechtlichen Sendern befindet sich aber in der 2. Etage im Wartezimmer. Zum Essen- es ist wirklich gut gekocht. Für meine Tochter gab es sogar extra Nudeln und ständig gab es Gummibärchen zur Freude des Kindes. Die Schwestern und Angestellten waren sehr bemüht und fragten oft nach Bedürfnissen. Total lieb. Die Ärzte sind durchweg sehr kompetent, einfühlsam und wissen was sie tuen. Wenn man sich also mit Zeit und etwas Verständnis für Notfälle und Helferinnen in die Klinik begibt, fühlt man sich dort MEGA—wohl.
Wie es in den Wald rein ruft.... wir sind halt alles bloß Menschen.
Jessica Bahn mit Emilia"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 3 Jahren,2,"Ich habe mich sehr gut aufgehoben gefühlt bei meiner Augen OP!
Keine Wartezeit, alle waren freundlich und kamen kompetent rüber.
Und das Wichtigste: auch meine Augenärztin war vom Ergebnis überzeugt!"
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 4 Jahren,6,"Ich bin sehr zufrieden ,das Personal sehr nett und die Ärzte haben sich auch sehr viel Zeit genommen .Ich verstehe die schlechten Bewertungen  gar nicht ,aber wie es in den Wald schallt so kommt das Echo zurück."
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 4 Jahren,4,Am14.03.16 Wurde bei mir eine Hornhaut Transplantation am linken Auge durchgeführt .Alle Voruntersuchungen sowie die Operation fanden meine vollste Zufriedenheit DerArzt sowie das gesamte Team sind einfach Spitze!!! Herzlichen Dank für Ihre erbrachte Leitung
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 3 Jahren,8,"Ich wurde vor einer Woche in der Augenklinik Dr. Hoffmann am Auge unter Vollnarkose operiert. Abgesehen davon, dass ich mit dem Ergebnis sehr zufrieden bin, muss ich unbedingt ein paar Worte darüber verlieren, wie ich meinen Aufenthalt (drei Nächte) in der Klinik wahrgenommen habe.

Es liegt wohl eher fern, einen Aufenthalt in einer Klinik als angenehm zu bezeichnen. Aber tatsächlich gestalteten sich diese drei Tage für mich den Umständen entsprechend sehr positiv. Lobend hervorheben möchte ich diesbezüglich gerne die Untersuchungen/Gespräche von/mit Dr. Weigmann, der sich sehr viel Zeit für mich nahm und meine Fragen geduldig und zufriedenstellend beantwortete.
Das mulmige Gefühl direkt vor der OP konnte mir genommen werden, da mir jeder Schritt ruhig erklärt und sich immer wieder nach meinem Befinden erkundigt wurde, bis ich dann eingeschlafen war.

Ebenso lobende Worte möchte ich für alle Krankenschwestern und das Küchenpersonal (ich muss mich glutenfrei ernähren) äußern, die zu jeder Zeit sehr freundlich und aufmerksam ihrer Arbeit nachgingen.

Letztendlich habe ich mich immer gut aufgehoben gefühlt.

Vielen Dank! :)"
Augenklinik Dr. Hoffmann, 1 Stern ,vor einem Monat,7,"Sowas ist ja wohl frech sondergleichen. ich war im Krankenhaus und der behandelnde Arzt sagt mir bitte sofort in die Augenklinik fahren.  Nach Anruf in der Klinik teilt man mit: Ach das ist ja nicht schlimm das sie was im Auge haben. Sie können ja morgen zum Augenarzt gehen.
Ohne Worte.

Daraufhin rief ich bei der MHH an. Diese sagten, sofort vorbei kommen.
Fazit: 1 Metallsplitter der hochkant in der Hornhaut steckte. Danke an die nette Ärztin die mir die Splitter nachts aus dem Auge entfernte und mir  Salbe mitgegeben hat.

Ich würde die Augenklinik in Braunschweig künftig meiden!
Freches Personal bei denen die Nachtruhe wohl wichtiger ist anstatt jemand zu helfen.

An den Herrn Anwalt:
Ich werde meine Bewertung weder zurück nehmen noch löschen, da ich gegen kein Recht Deutsches Recht verstoßen habe. Sollten Sie als Anwalt wissen das in Deutschland die Meinungsfreiheit im Gesetz verankert ist.

Tut mir Leid, wenn ihr Mandant nicht mit Kritik umgehen kann.

Letzte Antwort:
kommen Sie sich nicht lächerlich vor, nun zu behaupten ich hätte in einer anderen Klinik angerufen?
Ist ja auch verwunderlich das Ihnen eine 1 Stern Bewertung erst nach über 1 Jahr ins Auge sticht. Für besseren Durchblick empfehle ich die MHH"
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 4 Jahren,3,"Ich denke, hier wird zu unrecht auf der Wartezeit rumgehackt. Es ist eindeutig besser geworden. Das Personal ist ebenfalls bemerkenswert freundlich."
Augenklinik Dr. Hoffmann, 1 Stern ,vor 4 Jahren,14,"Wer in diese Klinik geht ist wirklich selber Schuld.
Es geht mit dem mehr als inkompetenten und vor allem rotzfrechen Empfangspersonal los.
Ich habe selten erlebt, dass man als Patient behandelt wird wie ein Volldepp.
Die Sprechstunden zu den Untersuchungen mit den Augentropfen sind ohne Termin. Man darf da also um 7 auf der Matte stehen und wenn man Glück hat, kommt man am gleichen tag auch dran..
Für Arbeitslose und Kinder die nicht zur Schule müssen sicher praktisch.
Man verweigerte mir ein Rezept, weil die Dame am Telefon leider mit Ihrem eigenen System im Computer nicht umgehen konnte und der Meinung war, wir wären mit unserem Sohn über ein Jahr nicht zur Kontrolle da gewesen.
Da muss man sich als Patient seine eigene Datenpflege also besonders zu Herzen nehmen.
Die Kompetenz der Ärzte möchte ich hier nicht mal in Frage stellen. Aber bei so einem Empfangspersonal gehe ich den Schritt bis in die Praxis gar nicht erst."
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 4 Jahren,8,So zahlreiche Patienten..ich selber bin betroffen von einer Augenerkrankung..und so fleissige Ärzte..und Personal..also ehrlich..das verdient Hochachtung..und echte Wertschätzung.Vielen Dank für die sehr gute Behandlung!!!..Doris Foitzik.
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 3 Jahren,1,Ich habe nur gute Erfahrungen machen können. Leider wurde der Klinik die Notfallsprechstunde zu gunsten einer städtischen Einrichtung genommen.
Augenklinik Dr. Hoffmann, 1 Stern ,vor einem Jahr,1,Zu lange Wartezeiten.
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 4 Jahren,3,"Am 4.4.2016 Op. Hornhauttransplantation li. Auge. Alles okay. Danke Dr. Genee, danke an alle - Ärzte u. Ärztinnen und das gesamte Personal. 5 Sterne sind nicht genug!!! DANKE!"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Jahren,0,sehr feundlich!
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Jahren,0,Kompetent und sehr freundlich
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 3 Jahren,0,"Schnelle, sehr freundliche Hilfe bei der Aufnahme und Behandlung eines Arbeitsunfalles"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 1 Tag,0,"Rundum sehr zufrieden, mit em Ablauf und der Betreuung.
Vielen Dank für das Brötchen und den Kaffee danach.
Bleiben Sie alle gesund. Mit einem frohen ""Glück Auf"" aus Clausthal-Zellerfeld, Gunter Krause"
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 1 Tag,0,"Hier arbeiten Spezialisten. Super kompetent. Alle sind freundlich und nehmen sich die Zeit, die wir Patienten brauchen. Jederzeit wieder!"
Augenklinik Dr. Hoffmann, 1 Stern ,vor 2 Tagen,0,"Schon am Telefon super unfreundlich.
Zu mehr ist und wird es nicht mehr kommen.

6 Monate später wird nun versucht meine Rezension zu löschen da Ich angeblich ein Fake Acc wäre. Vllt sollten sie einfach mal die unfreundliche Dame zur Rechenschaft ziehen.

Wie gesagt kein Fake acc und diese Situation war wirklich nicht schön."
Augenklinik Dr. Hoffmann, 2 Sterne ,vor einem Jahr,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Jahren,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 4 Jahren,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einer Woche,0,
Augenklinik Dr. Hoffmann, 1 Stern ,vor einem Monat,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 5 Jahren,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 5 Jahren,0,
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 6 Monaten,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 2 Monaten,0,
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 3 Jahren,0,
Augenklinik Dr. Hoffmann, 4 Sterne ,vor 2 Jahren,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor einer Woche,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 9 Monaten,0,
Augenklinik Dr. Hoffmann, 5 Sterne ,vor 6 Monaten,0,
Name der Klinik,Sternbewertung,Datum der Bewertung,Likes,Textuelle Bewertung
Krankenhaus Marienstift gGmbH, 5 Sterne ,vor einer Woche,0,"Moin, ich weiß nicht ob sich schon jemand von meiner Familie bei Ihnen bedankt hat. Mein Vater Gerd Jobst ist bei Ihnen am 6.3.2021 eingeschlafen (Station M3 Zimmer 207).Sie haben meinen Vater einen würdigen Abschied gegeben.
Wir bzw. ich habe mich bei Ihnen im Haus, trotz der schwierigen Situation gut aufgehoben gefühlt. Mein Dank geht an  Dr. Prönneke der meinem Vater gesagt hat, er soll nun langsam mal loslassen. Ein toller Arzt der nicht wie viele andere bei uns in der Region Salzgitter nur die Zahlen im Kopf haben. Die Schwestern und Krankenpfleger haben sich wirklich sehr gut und geduldig um meinen Vater gekümmert. Danke dafür. Auch die Damen an der Rezeption und beim Corona Test haben einen Kraft gegeben und waren alle sehr freundlich. Sie haben alle eine tolle Arbeit geleistet und leisten diese täglich.
Das wollte ich mir mal von meiner Seele schreiben.
Ihr Leitspruch passt zu 100%Sie stehen im Zentrum der Arbeit unserer Organisation: Menschen, die wir im Geiste christlicher Nächstenliebe achtsam unterstützen. Wir begegnen jedem Hilfebedürftigen mit allem Respekt, den menschliche Würde erfordert, weil sie unantastbar ist. Das ist das Prinzip des Handelns, in allem, was wir tun. Dafür gibt es uns.

Vielen Dank an alle Mitarbeiter die meinen Vater in der Zeit geholfen haben.
Mit lieben Grüßen Siegfried Jobst (Sohn)"
Krankenhaus Marienstift gGmbH, 5 Sterne ,vor 3 Monaten,0,Wir können fast nur positiv von unserer Geburt im Marienstift berichten. Sowohl die Ärztin als auch die Hebamme haben wirklich unglaublich tolle und liebevolle Arbeit geleistet. Es wurde sich so darum bemüht den Wunsch nach einer natürlichen Geburt zu erfüllen. Einzig und alleine der Anästhesist war im Hinblick auf das Thema Feingefühl und unpassende Kommentare eine absolute Katastrophe. Fachlich hat er seinen Job jedoch gut gemacht.
Krankenhaus Marienstift gGmbH, 5 Sterne ,vor 2 Monaten,0,"Ich habe dort im Dezember 2020 per Einleitung mein zweites Kind entbunden. Die Betreuung vor, während und nach der Geburt war super. Ich und meine Wünsche wurden ernst genommen. Alle Hebammen dort sind feinfühlig und verständnisvoll. Die Aufklärung war stets umfassend und die Beratung sehr menschlich. Ich hatte so eine selbstbestimmte Geburt. Die Hebamme und der Arzt waren bei der Geburt ein großartiges Team, dass mich sehr unterstützt hat. Ich kann eine Entbindung dort empfehlen und würde immer wieder dort gebären. Besonders lieb umsorgt hat mich die Hebammenschülerin Maren, der ich hier auch noch meinen Dank aussprechen möchte.
Auf der Station war die Unterbringung vollkommen in Ordnung und ich finde, dass die Schwestern sich hier auch sehr bemüht haben. Die Umstände mit der Pandemie machen die Arbeit für das klinische Personal auch nicht leichter und trotzdem wurde stets versucht mich bei Fragen zu unterstützen."
Krankenhaus Marienstift gGmbH, 5 Sterne ,vor einem Monat,0,"Ich bin so froh das es es so ein tolles KH in Braunschweig gibt. Über meinen letzten Aufenthalt kann ich nur positiv sprechen,  jeder einzelne Arzt oder die Schwestern in der Frauenklinik haben mich so gut behandelt und sind alle wirklich sehr nett und hilfsbereit.
Und das schöne dazu, ich habe mich dort wirklich sehr sehr wohl gefühlt, auch gerade zu den Zeiten von Corona wo man auch alleine im KH ist und keinen empfangen darf.
Ich kann diese Klinik wirklich nur weiterempfehlen."
Krankenhaus Marienstift gGmbH, 2 Sterne ,vor einer Woche,0,"Frauenklinik - diagnostische Bauchspiegelung V.a. Endometriose (ambulant?

Bei der Voruntersuchung wurde ich von der Oberärztin Frau W. gefragt, ob ich die Laparoskopie wollte oder meine Ärztin, weil mein Unterleib im Ultraschall unauffällig aussah. Für eine Frau, die 10 Jahre Leidensweg hinter sich hat und auch für alle anderen eine völlig unpassende Frage. Vorgespräch und OP wurden von zwei verschiedenen Ärzten gemacht. OP-Bericht laut zwei Gynäkologen nicht aussagekräftig. Endometriosezentrum kann dadurch nicht einschätzen, wie umfangreich Sanierung werden wird. Vorhandene Herde wurden nicht entfernt, zweite OP notwendig. Fazit: OP in diesem KH überflüssig. Schuld liegt aber auch bei der FÄ, die mich dorthin überwiesen hat. OP-Schwester hat mir 10 Minuten ihr Leid geklagt (""Brauche Kaffee. Bin heute schwach. Sie haben ja wirklich schlechte Venen."") Zugang musste zweimal gelegt werden, weil sie es nicht hinbekommen hat. Añästhesist war sehr nett und kompetent. Im Gegensatz zur OP-Schwester sehr beruhigend. Aber auch ein anderer, als die Ärztin vom Vorgespräch.

Lob für die Organisation der Abläufe, die Freundlichkeit von Schwester Miriam und das Zweierzimmer.

Endometriose bitte nicht hier diagnostizieren oder therapieren lassen. Offensichtlich nicht deren Fachgebiet."
Krankenhaus Marienstift gGmbH, 2 Sterne ,vor 2 Wochen,4,"Die meisten Ärzte sind gut, vor allem das Team um Dr. Prönneke und Frau Dt. Giller, vielen Dank auch an Dr. Müller und Dr. Mayer für die Geduld.  Die Stationsärztin auf Station M1 ist die gute Seele des Hauses.
Leider macht das Pflegepersonal alles kaputt,  weigern sich mit den Ärzten zusammen zu arbeiten, unfreundlich  teilweise unverschämt.  Wenn man sie sucht = Pausenraum.
Ich möchte betonen Mefiziner wirklich Top - aber sollten die guten Ärzte nicht da sein wäre es eines der schlechtesten Krankenhäuser Bundesweit. Besonderest erschreckend finde ich das die unfreundliche Ärztin Stationsärztin der Paliativstation ist."
Krankenhaus Marienstift gGmbH, 2 Sterne ,vor 2 Monaten,2,"Hebammen im Kreißsaal super lieb und zuvorkommend!
Schwestern auf der Station eher fragwürdig, anstatt sich um die Patienten zu kümmern sitzen diese lieber im Schwesternzimmer und trinken Kaffee.
Leider enttäuschend."
Krankenhaus Marienstift gGmbH, 5 Sterne ,vor 3 Wochen,0,"Hier geboren, supi Krankenhaus. :)"
